Date,Actual,SARIMA_Mean,SARIMA_CI_Lower,SARIMA_CI_Upper,SARIMA_PI_Lower,SARIMA_PI_Upper,TCN_Mean,TCN_CI_Lower,TCN_CI_Upper,TCN_PI_Lower,TCN_PI_Upper,Dataset,Horizon,Horizon_Months
2022-03-01,9427.0,6524.156659948007,6524.156659948007,6524.156659948007,3846.012552443894,9202.30076745212,2415.0454,1539.8777,3290.2131,-3354.4546,8184.5454,Test,2020-2023,48
2022-04-01,8786.0,6178.13859216379,6178.138592163789,6178.138592163791,3499.9944846596777,8856.282699667903,2412.989,1592.2739,3233.704,-3356.511,8182.4893,Test,2020-2023,48
2022-05-01,9042.0,6374.920432278791,6374.920432278791,6374.920432278791,3696.7763247746784,9053.064539782903,2372.5542,1568.2708,3176.8376,-3396.9458,8142.054,Test,2020-2023,48
2022-06-01,9072.0,6351.483279808715,6351.483279808715,6351.483279808715,3673.339172304603,9029.627387312828,2250.871,1421.3757,3080.3665,-3518.629,8020.371,Test,2020-2023,48
2022-07-01,9679.0,6550.223183260075,6550.223183260074,6550.2231832600755,3872.079075755962,9228.367290764187,2149.4097,1297.7986,3001.0208,-3620.0903,7918.9097,Test,2020-2023,48
2022-08-01,9325.0,6490.253168266942,6490.253168266942,6490.253168266942,3812.10906076283,9168.397275771054,2099.101,1262.4355,2935.7666,-3670.399,7868.601,Test,2020-2023,48
2022-09-01,8977.0,6136.729302468806,6136.729302468805,6136.729302468807,3458.5851949646935,8814.873409972919,2097.8484,1302.9241,2892.7727,-3671.6516,7867.3486,Test,2020-2023,48
2022-10-01,9245.0,6263.811456361698,6263.811456361698,6263.811456361698,3585.6673488575857,8941.955563865811,2050.4536,1265.3448,2835.5625,-3719.0464,7819.9536,Test,2020-2023,48
2022-11-01,9026.0,6126.502546318801,6126.5025463188,6126.502546318802,3448.3584388146887,8804.646653822914,1945.0588,1140.2155,2749.9023,-3824.4412,7714.5586,Test,2020-2023,48
2022-12-01,9733.0,6363.656189851011,6363.65618985101,6363.656189851012,3685.5120823468983,9041.800297355123,1874.8724,1065.8182,2683.9268,-3894.6274,7644.3726,Test,2020-2023,48
2023-01-01,9485.0,6250.440714854211,6250.4407148542105,6250.440714854212,3572.296607350099,8928.584822358323,1836.0559,1042.8447,2629.267,-3933.444,7605.5557,Test,2020-2023,48
2023-02-01,8634.0,5824.999828903054,5824.999828903053,5824.999828903055,3146.855721398941,8503.143936407167,1830.1267,1066.8237,2593.4297,-3939.3733,7599.627,Test,2020-2023,48
2023-03-01,9721.0,6471.397101535551,6471.39710153555,6471.397101535552,3793.2529940314384,9149.541209039664,1777.666,1019.59344,2535.7385,-3991.834,7547.166,Test,2020-2023,48
2023-04-01,9417.0,6098.303217331007,6098.303217331007,6098.303217331007,3420.159109826894,8776.447324835119,1688.2461,915.1703,2461.3218,-4081.254,7457.746,Test,2020-2023,48
2023-05-01,9674.0,6322.993123781513,6322.993123781512,6322.9931237815135,3644.8490162774,9001.137231285626,1630.7595,857.2787,2404.2402,-4138.74,7400.26,Test,2020-2023,48
2023-06-01,9064.0,6291.5293520943505,6291.52935209435,6291.529352094351,3613.385244590238,8969.673459598464,1606.843,853.88464,2359.8013,-4162.657,7376.343,Test,2020-2023,48
2023-07-01,9551.0,6542.212947609836,6542.212947609835,6542.212947609837,3864.0688401057237,9220.35705511395,1594.8511,864.26025,2325.442,-4174.649,7364.351,Test,2020-2023,48
2023-08-01,9350.0,6522.493939936202,6522.493939936201,6522.493939936203,3844.3498324320894,9200.638047440314,1544.8451,818.15497,2271.5352,-4224.655,7314.345,Test,2020-2023,48
2023-09-01,8211.0,6168.878187269167,6168.878187269166,6168.878187269168,3490.7340797650545,8847.02229477328,1465.9774,725.40326,2206.5515,-4303.5225,7235.4775,Test,2020-2023,48
2023-10-01,8199.0,6349.926049441695,6349.926049441694,6349.926049441696,3671.7819419375824,9028.070156945807,1422.5461,686.78406,2158.308,-4346.954,7192.046,Test,2020-2023,48
2023-11-01,7798.0,6296.480498821428,6296.480498821427,6296.480498821429,3618.3363913173157,8974.62460632554,1407.0232,692.959,2121.0874,-4362.4766,7176.5234,Test,2020-2023,48
2023-12-01,8030.0,6481.348404402036,6481.348404402036,6481.348404402036,3803.2042968979235,9159.492511906148,1395.2008,700.52325,2089.8784,-4374.2993,7164.7007,Test,2020-2023,48
