Month,Age,Sex,Deaths
2022-07-01,1-4 years,Male,10.5
2022-07-01,10-14 years,Female,10.555555555555555
2022-07-01,10-14 years,Male,10.3125
2022-07-01,100+ years,Female,0.0
2022-07-01,100+ years,Male,0.0
2022-07-01,15-19 years,Female,43.0
2022-07-01,15-19 years,Male,84.0
2022-07-01,20-24 years,Female,146.0
2022-07-01,20-24 years,Male,314.0
2022-07-01,25-29 years,Female,219.0
2022-07-01,25-29 years,Male,591.0
2022-07-01,30-34 years,Female,302.0
2022-07-01,30-34 years,Male,904.0
2022-07-01,35-39 years,Female,357.0
2022-07-01,35-39 years,Male,923.0
2022-07-01,40-44 years,Female,375.0
2022-07-01,40-44 years,Male,859.0
2022-07-01,45-49 years,Female,310.0
2022-07-01,45-49 years,Male,700.0
2022-07-01,5-9 years,Female,0.0
2022-07-01,5-9 years,Male,0.0
2022-07-01,50-54 years,Female,316.0
2022-07-01,50-54 years,Male,720.0
2022-07-01,55-59 years,Female,288.0
2022-07-01,55-59 years,Male,702.0
2022-07-01,60-64 years ,Female,239.0
2022-07-01,60-64 years ,Male,579.0
2022-07-01,65-69 years,Female,104.0
2022-07-01,65-69 years,Male,303.0
2022-07-01,70-74 years,Female,50.0
2022-07-01,70-74 years,Male,117.0
2022-07-01,75-79 years,Female,19.0
2022-07-01,75-79 years,Male,36.0
2022-07-01,80-84 years,Female,13.0
2022-07-01,80-84 years,Male,12.0
2022-07-01,85-89 years,Female,12.0
2022-07-01,85-89 years,Male,11.5
2022-07-01,90-94 years,Female,0.0
2022-07-01,90-94 years,Male,0.0
2022-07-01,95-99 years,Female,0.0
2022-07-01,95-99 years,Male,0.0
2022-07-01,< 1 year,Female,0.0
2022-07-01,< 1 year,Male,0.0
2022-07-01,Not Stated,Female,0.0
2022-07-01,Not Stated,Male,0.0
2022-08-01,1-4 years,Female,8.853658536585366
2022-08-01,1-4 years,Male,11.0
2022-08-01,10-14 years,Female,10.666666666666666
2022-08-01,10-14 years,Male,11.0
2022-08-01,100+ years,Female,0.0
2022-08-01,100+ years,Male,0.0
2022-08-01,15-19 years,Female,57.0
2022-08-01,15-19 years,Male,93.0
2022-08-01,20-24 years,Female,120.0
2022-08-01,20-24 years,Male,265.0
2022-08-01,25-29 years,Female,218.0
2022-08-01,25-29 years,Male,619.0
2022-08-01,30-34 years,Female,314.0
2022-08-01,30-34 years,Male,860.0
2022-08-01,35-39 years,Female,324.0
2022-08-01,35-39 years,Male,889.0
2022-08-01,40-44 years,Female,332.0
2022-08-01,40-44 years,Male,862.0
2022-08-01,45-49 years,Female,259.0
2022-08-01,45-49 years,Male,681.0
2022-08-01,5-9 years,Female,0.0
2022-08-01,5-9 years,Male,0.0
2022-08-01,50-54 years,Female,292.0
2022-08-01,50-54 years,Male,692.0
2022-08-01,55-59 years,Female,308.0
2022-08-01,55-59 years,Male,663.0
2022-08-01,60-64 years ,Female,219.0
2022-08-01,60-64 years ,Male,555.0
2022-08-01,65-69 years,Female,126.0
2022-08-01,65-69 years,Male,280.0
2022-08-01,70-74 years,Female,54.0
2022-08-01,70-74 years,Male,100.0
2022-08-01,75-79 years,Female,18.0
2022-08-01,75-79 years,Male,34.0
2022-08-01,80-84 years,Female,12.0
2022-08-01,80-84 years,Male,13.0
2022-08-01,85-89 years,Female,12.2
2022-08-01,85-89 years,Male,11.363636363636363
2022-08-01,90-94 years,Female,0.0
2022-08-01,90-94 years,Male,0.0
2022-08-01,95-99 years,Female,0.0
2022-08-01,95-99 years,Male,0.0
2022-08-01,< 1 year,Female,0.0
2022-08-01,< 1 year,Male,0.0
2022-08-01,Not Stated,Female,0.0
2022-08-01,Not Stated,Male,0.0
2022-09-01,1-4 years,Female,9.121951219512196
2022-09-01,1-4 years,Male,11.5
2022-09-01,10-14 years,Female,10.777777777777779
2022-09-01,10-14 years,Male,11.0
2022-09-01,100+ years,Female,0.0
2022-09-01,100+ years,Male,0.0
2022-09-01,15-19 years,Female,54.0
2022-09-01,15-19 years,Male,90.0
2022-09-01,20-24 years,Female,135.0
2022-09-01,20-24 years,Male,268.0
2022-09-01,25-29 years,Female,197.0
2022-09-01,25-29 years,Male,537.0
2022-09-01,30-34 years,Female,298.0
2022-09-01,30-34 years,Male,799.0
2022-09-01,35-39 years,Female,345.0
2022-09-01,35-39 years,Male,834.0
2022-09-01,40-44 years,Female,333.0
2022-09-01,40-44 years,Male,796.0
2022-09-01,45-49 years,Female,253.0
2022-09-01,45-49 years,Male,630.0
2022-09-01,5-9 years,Female,0.0
2022-09-01,5-9 years,Male,0.0
2022-09-01,50-54 years,Female,322.0
2022-09-01,50-54 years,Male,666.0
2022-09-01,55-59 years,Female,313.0
2022-09-01,55-59 years,Male,669.0
2022-09-01,60-64 years ,Female,227.0
2022-09-01,60-64 years ,Male,520.0
2022-09-01,65-69 years,Female,99.0
2022-09-01,65-69 years,Male,330.0
2022-09-01,70-74 years,Female,44.0
2022-09-01,70-74 years,Male,101.0
2022-09-01,75-79 years,Female,22.0
2022-09-01,75-79 years,Male,30.0
2022-09-01,80-84 years,Female,10.0
2022-09-01,80-84 years,Male,14.0
2022-09-01,85-89 years,Female,12.4
2022-09-01,85-89 years,Male,11.227272727272727
2022-09-01,90-94 years,Female,0.0
2022-09-01,90-94 years,Male,0.0
2022-09-01,95-99 years,Female,0.0
2022-09-01,95-99 years,Male,0.0
2022-09-01,< 1 year,Female,0.0
2022-09-01,< 1 year,Male,0.0
2022-09-01,Not Stated,Female,0.0
2022-09-01,Not Stated,Male,0.0
2022-10-01,1-4 years,Female,9.390243902439025
2022-10-01,1-4 years,Male,12.0
2022-10-01,10-14 years,Female,10.88888888888889
2022-10-01,10-14 years,Male,11.0
2022-10-01,100+ years,Female,0.0
2022-10-01,100+ years,Male,0.0
2022-10-01,15-19 years,Female,51.0
2022-10-01,15-19 years,Male,90.0
2022-10-01,20-24 years,Female,136.0
2022-10-01,20-24 years,Male,284.0
2022-10-01,25-29 years,Female,247.0
2022-10-01,25-29 years,Male,601.0
2022-10-01,30-34 years,Female,342.0
2022-10-01,30-34 years,Male,781.0
2022-10-01,35-39 years,Female,379.0
2022-10-01,35-39 years,Male,839.0
2022-10-01,40-44 years,Female,348.0
2022-10-01,40-44 years,Male,761.0
2022-10-01,45-49 years,Female,277.0
2022-10-01,45-49 years,Male,639.0
2022-10-01,5-9 years,Female,0.0
2022-10-01,5-9 years,Male,0.0
2022-10-01,50-54 years,Female,292.0
2022-10-01,50-54 years,Male,655.0
2022-10-01,55-59 years,Female,290.0
2022-10-01,55-59 years,Male,685.0
2022-10-01,60-64 years ,Female,245.0
2022-10-01,60-64 years ,Male,588.0
2022-10-01,65-69 years,Female,137.0
2022-10-01,65-69 years,Male,300.0
2022-10-01,70-74 years,Female,43.0
2022-10-01,70-74 years,Male,101.0
2022-10-01,75-79 years,Female,22.0
2022-10-01,75-79 years,Male,32.0
2022-10-01,80-84 years,Female,13.0
2022-10-01,80-84 years,Male,15.0
2022-10-01,85-89 years,Female,12.6
2022-10-01,85-89 years,Male,11.090909090909092
2022-10-01,90-94 years,Female,0.0
2022-10-01,90-94 years,Male,0.0
2022-10-01,95-99 years,Female,0.0
2022-10-01,95-99 years,Male,0.0
2022-10-01,< 1 year,Female,0.0
2022-10-01,< 1 year,Male,0.0
2022-10-01,Not Stated,Female,0.0
2022-10-01,Not Stated,Male,0.0
2022-11-01,1-4 years,Female,9.658536585365855
2022-11-01,1-4 years,Male,10.0
2022-11-01,10-14 years,Female,11.0
2022-11-01,10-14 years,Male,11.0
2022-11-01,100+ years,Female,0.0
2022-11-01,100+ years,Male,0.0
2022-11-01,15-19 years,Female,61.0
2022-11-01,15-19 years,Male,94.0
2022-11-01,20-24 years,Female,119.0
2022-11-01,20-24 years,Male,280.0
2022-11-01,25-29 years,Female,227.0
2022-11-01,25-29 years,Male,584.0
2022-11-01,30-34 years,Female,301.0
2022-11-01,30-34 years,Male,765.0
2022-11-01,35-39 years,Female,302.0
2022-11-01,35-39 years,Male,840.0
2022-11-01,40-44 years,Female,311.0
2022-11-01,40-44 years,Male,828.0
2022-11-01,45-49 years,Female,283.0
2022-11-01,45-49 years,Male,650.0
2022-11-01,5-9 years,Female,0.0
2022-11-01,5-9 years,Male,0.0
2022-11-01,50-54 years,Female,281.0
2022-11-01,50-54 years,Male,653.0
2022-11-01,55-59 years,Female,280.0
2022-11-01,55-59 years,Male,675.0
2022-11-01,60-64 years ,Female,247.0
2022-11-01,60-64 years ,Male,562.0
2022-11-01,65-69 years,Female,121.0
2022-11-01,65-69 years,Male,290.0
2022-11-01,70-74 years,Female,43.0
2022-11-01,70-74 years,Male,101.0
2022-11-01,75-79 years,Female,16.0
2022-11-01,75-79 years,Male,34.0
2022-11-01,80-84 years,Female,13.333333333333334
2022-11-01,80-84 years,Male,14.0
2022-11-01,85-89 years,Female,12.8
2022-11-01,85-89 years,Male,10.954545454545455
2022-11-01,90-94 years,Female,0.0
2022-11-01,90-94 years,Male,0.0
2022-11-01,95-99 years,Female,0.0
2022-11-01,95-99 years,Male,0.0
2022-11-01,< 1 year,Female,0.0
2022-11-01,< 1 year,Male,0.0
2022-11-01,Not Stated,Female,0.0
2022-11-01,Not Stated,Male,0.0
2022-12-01,1-4 years,Female,9.926829268292684
2022-12-01,1-4 years,Male,10.5
2022-12-01,10-14 years,Female,10.0
2022-12-01,10-14 years,Male,11.0
2022-12-01,100+ years,Female,0.0
2022-12-01,100+ years,Male,0.0
2022-12-01,15-19 years,Female,51.0
2022-12-01,15-19 years,Male,94.0
2022-12-01,20-24 years,Female,133.0
2022-12-01,20-24 years,Male,324.0
2022-12-01,25-29 years,Female,223.0
2022-12-01,25-29 years,Male,586.0
2022-12-01,30-34 years,Female,322.0
2022-12-01,30-34 years,Male,853.0
2022-12-01,35-39 years,Female,326.0
2022-12-01,35-39 years,Male,883.0
2022-12-01,40-44 years,Female,335.0
2022-12-01,40-44 years,Male,845.0
2022-12-01,45-49 years,Female,294.0
2022-12-01,45-49 years,Male,718.0
2022-12-01,5-9 years,Female,0.0
2022-12-01,5-9 years,Male,0.0
2022-12-01,50-54 years,Female,296.0
2022-12-01,50-54 years,Male,705.0
2022-12-01,55-59 years,Female,296.0
2022-12-01,55-59 years,Male,746.0
2022-12-01,60-64 years ,Female,237.0
2022-12-01,60-64 years ,Male,661.0
2022-12-01,65-69 years,Female,147.0
2022-12-01,65-69 years,Male,353.0
2022-12-01,70-74 years,Female,55.0
2022-12-01,70-74 years,Male,100.0
2022-12-01,75-79 years,Female,22.0
2022-12-01,75-79 years,Male,44.0
2022-12-01,80-84 years,Female,13.666666666666666
2022-12-01,80-84 years,Male,11.0
2022-12-01,85-89 years,Female,13.0
2022-12-01,85-89 years,Male,10.818181818181818
2022-12-01,90-94 years,Female,0.0
2022-12-01,90-94 years,Male,0.0
2022-12-01,95-99 years,Female,0.0
2022-12-01,95-99 years,Male,0.0
2022-12-01,< 1 year,Female,0.0
2022-12-01,< 1 year,Male,0.0
2022-12-01,Not Stated,Female,0.0
2022-12-01,Not Stated,Male,0.0
2023-01-01,1-4 years,Female,10.195121951219512
2023-01-01,1-4 years,Male,11.0
2023-01-01,10-14 years,Female,10.0
2023-01-01,10-14 years,Male,11.0
2023-01-01,100+ years,Female,0.0
2023-01-01,100+ years,Male,0.0
2023-01-01,15-19 years,Female,43.0
2023-01-01,15-19 years,Male,113.0
2023-01-01,20-24 years,Female,139.0
2023-01-01,20-24 years,Male,286.0
2023-01-01,25-29 years,Female,221.0
2023-01-01,25-29 years,Male,560.0
2023-01-01,30-34 years,Female,309.0
2023-01-01,30-34 years,Male,842.0
2023-01-01,35-39 years,Female,335.0
2023-01-01,35-39 years,Male,843.0
2023-01-01,40-44 years,Female,374.0
2023-01-01,40-44 years,Male,853.0
2023-01-01,45-49 years,Female,316.0
2023-01-01,45-49 years,Male,668.0
2023-01-01,5-9 years,Female,0.0
2023-01-01,5-9 years,Male,0.0
2023-01-01,50-54 years,Female,287.0
2023-01-01,50-54 years,Male,655.0
2023-01-01,55-59 years,Female,287.0
2023-01-01,55-59 years,Male,721.0
2023-01-01,60-64 years ,Female,254.0
2023-01-01,60-64 years ,Male,585.0
2023-01-01,65-69 years,Female,136.0
2023-01-01,65-69 years,Male,345.0
2023-01-01,70-74 years,Female,42.0
2023-01-01,70-74 years,Male,112.0
2023-01-01,75-79 years,Female,30.0
2023-01-01,75-79 years,Male,41.0
2023-01-01,80-84 years,Female,14.0
2023-01-01,80-84 years,Male,18.0
2023-01-01,85-89 years,Female,10.0
2023-01-01,85-89 years,Male,10.681818181818182
2023-01-01,90-94 years,Female,0.0
2023-01-01,90-94 years,Male,0.0
2023-01-01,95-99 years,Female,0.0
2023-01-01,95-99 years,Male,0.0
2023-01-01,< 1 year,Female,0.0
2023-01-01,< 1 year,Male,0.0
2023-01-01,Not Stated,Female,0.0
2023-01-01,Not Stated,Male,0.0
2023-02-01,1-4 years,Female,10.463414634146343
2023-02-01,1-4 years,Male,10.0
2023-02-01,10-14 years,Female,10.0
2023-02-01,10-14 years,Male,11.0
2023-02-01,100+ years,Female,0.0
2023-02-01,100+ years,Male,0.0
2023-02-01,15-19 years,Female,65.0
2023-02-01,15-19 years,Male,84.0
2023-02-01,20-24 years,Female,125.0
2023-02-01,20-24 years,Male,236.0
2023-02-01,25-29 years,Female,204.0
2023-02-01,25-29 years,Male,489.0
2023-02-01,30-34 years,Female,290.0
2023-02-01,30-34 years,Male,718.0
2023-02-01,35-39 years,Female,331.0
2023-02-01,35-39 years,Male,747.0
2023-02-01,40-44 years,Female,335.0
2023-02-01,40-44 years,Male,822.0
2023-02-01,45-49 years,Female,258.0
2023-02-01,45-49 years,Male,643.0
2023-02-01,5-9 years,Female,0.0
2023-02-01,5-9 years,Male,0.0
2023-02-01,50-54 years,Female,261.0
2023-02-01,50-54 years,Male,629.0
2023-02-01,55-59 years,Female,272.0
2023-02-01,55-59 years,Male,635.0
2023-02-01,60-64 years ,Female,253.0
2023-02-01,60-64 years ,Male,506.0
2023-02-01,65-69 years,Female,130.0
2023-02-01,65-69 years,Male,311.0
2023-02-01,70-74 years,Female,43.0
2023-02-01,70-74 years,Male,118.0
2023-02-01,75-79 years,Female,26.0
2023-02-01,75-79 years,Male,37.0
2023-02-01,80-84 years,Female,13.5
2023-02-01,80-84 years,Male,17.5
2023-02-01,85-89 years,Female,12.0
2023-02-01,85-89 years,Male,10.545454545454547
2023-02-01,90-94 years,Female,0.0
2023-02-01,90-94 years,Male,0.0
2023-02-01,95-99 years,Female,0.0
2023-02-01,95-99 years,Male,0.0
2023-02-01,< 1 year,Female,0.0
2023-02-01,< 1 year,Male,0.0
2023-02-01,Not Stated,Female,0.0
2023-02-01,Not Stated,Male,0.0
2023-03-01,1-4 years,Female,10.731707317073171
2023-03-01,1-4 years,Male,11.5
2023-03-01,10-14 years,Female,10.0
2023-03-01,10-14 years,Male,11.0
2023-03-01,100+ years,Female,0.0
2023-03-01,100+ years,Male,0.0
2023-03-01,15-19 years,Female,52.0
2023-03-01,15-19 years,Male,83.0
2023-03-01,20-24 years,Female,139.0
2023-03-01,20-24 years,Male,279.0
2023-03-01,25-29 years,Female,206.0
2023-03-01,25-29 years,Male,578.0
2023-03-01,30-34 years,Female,356.0
2023-03-01,30-34 years,Male,851.0
2023-03-01,35-39 years,Female,356.0
2023-03-01,35-39 years,Male,965.0
2023-03-01,40-44 years,Female,322.0
2023-03-01,40-44 years,Male,850.0
2023-03-01,45-49 years,Female,287.0
2023-03-01,45-49 years,Male,674.0
2023-03-01,5-9 years,Female,0.0
2023-03-01,5-9 years,Male,0.0
2023-03-01,50-54 years,Female,296.0
2023-03-01,50-54 years,Male,691.0
2023-03-01,55-59 years,Female,291.0
2023-03-01,55-59 years,Male,740.0
2023-03-01,60-64 years ,Female,231.0
2023-03-01,60-64 years ,Male,650.0
2023-03-01,65-69 years,Female,143.0
2023-03-01,65-69 years,Male,322.0
2023-03-01,70-74 years,Female,53.0
2023-03-01,70-74 years,Male,144.0
2023-03-01,75-79 years,Female,16.0
2023-03-01,75-79 years,Male,44.0
2023-03-01,80-84 years,Female,13.0
2023-03-01,80-84 years,Male,17.0
2023-03-01,85-89 years,Female,14.0
2023-03-01,85-89 years,Male,10.40909090909091
2023-03-01,90-94 years,Female,0.0
2023-03-01,90-94 years,Male,0.0
2023-03-01,95-99 years,Female,0.0
2023-03-01,95-99 years,Male,0.0
2023-03-01,< 1 year,Female,0.0
2023-03-01,< 1 year,Male,0.0
2023-03-01,Not Stated,Female,0.0
2023-03-01,Not Stated,Male,0.0
2023-04-01,1-4 years,Female,11.0
2023-04-01,1-4 years,Male,13.0
2023-04-01,10-14 years,Female,10.0
2023-04-01,10-14 years,Male,11.0
2023-04-01,100+ years,Female,0.0
2023-04-01,100+ years,Male,0.0
2023-04-01,15-19 years,Female,56.0
2023-04-01,15-19 years,Male,81.0
2023-04-01,20-24 years,Female,140.0
2023-04-01,20-24 years,Male,254.0
2023-04-01,25-29 years,Female,204.0
2023-04-01,25-29 years,Male,538.0
2023-04-01,30-34 years,Female,321.0
2023-04-01,30-34 years,Male,813.0
2023-04-01,35-39 years,Female,367.0
2023-04-01,35-39 years,Male,903.0
2023-04-01,40-44 years,Female,349.0
2023-04-01,40-44 years,Male,825.0
2023-04-01,45-49 years,Female,299.0
2023-04-01,45-49 years,Male,683.0
2023-04-01,5-9 years,Female,0.0
2023-04-01,5-9 years,Male,0.0
2023-04-01,50-54 years,Female,302.0
2023-04-01,50-54 years,Male,671.0
2023-04-01,55-59 years,Female,305.0
2023-04-01,55-59 years,Male,734.0
2023-04-01,60-64 years ,Female,204.0
2023-04-01,60-64 years ,Male,591.0
2023-04-01,65-69 years,Female,119.0
2023-04-01,65-69 years,Male,345.0
2023-04-01,70-74 years,Female,54.0
2023-04-01,70-74 years,Male,126.0
2023-04-01,75-79 years,Female,21.0
2023-04-01,75-79 years,Male,20.0
2023-04-01,80-84 years,Female,14.0
2023-04-01,80-84 years,Male,20.0
2023-04-01,85-89 years,Female,12.0
2023-04-01,85-89 years,Male,10.272727272727273
2023-04-01,90-94 years,Female,0.0
2023-04-01,90-94 years,Male,0.0
2023-04-01,95-99 years,Female,0.0
2023-04-01,95-99 years,Male,0.0
2023-04-01,< 1 year,Female,0.0
2023-04-01,< 1 year,Male,0.0
2023-04-01,Not Stated,Female,0.0
2023-04-01,Not Stated,Male,0.0
2023-05-01,1-4 years,Female,14.0
2023-05-01,1-4 years,Male,14.5
2023-05-01,10-14 years,Female,10.0
2023-05-01,10-14 years,Male,11.0
2023-05-01,100+ years,Female,0.0
2023-05-01,100+ years,Male,0.0
2023-05-01,15-19 years,Female,56.0
2023-05-01,15-19 years,Male,100.0
2023-05-01,20-24 years,Female,123.0
2023-05-01,20-24 years,Male,281.0
2023-05-01,25-29 years,Female,203.0
2023-05-01,25-29 years,Male,587.0
2023-05-01,30-34 years,Female,293.0
2023-05-01,30-34 years,Male,793.0
2023-05-01,35-39 years,Female,337.0
2023-05-01,35-39 years,Male,923.0
2023-05-01,40-44 years,Female,364.0
2023-05-01,40-44 years,Male,872.0
2023-05-01,45-49 years,Female,288.0
2023-05-01,45-49 years,Male,699.0
2023-05-01,5-9 years,Female,0.0
2023-05-01,5-9 years,Male,0.0
2023-05-01,50-54 years,Female,353.0
2023-05-01,50-54 years,Male,739.0
2023-05-01,55-59 years,Female,303.0
2023-05-01,55-59 years,Male,744.0
2023-05-01,60-64 years ,Female,249.0
2023-05-01,60-64 years ,Male,590.0
2023-05-01,65-69 years,Female,111.0
2023-05-01,65-69 years,Male,339.0
2023-05-01,70-74 years,Female,55.0
2023-05-01,70-74 years,Male,118.0
2023-05-01,75-79 years,Female,25.0
2023-05-01,75-79 years,Male,31.0
2023-05-01,80-84 years,Female,14.0
2023-05-01,80-84 years,Male,16.0
2023-05-01,85-89 years,Female,10.0
2023-05-01,85-89 years,Male,10.136363636363637
2023-05-01,90-94 years,Female,0.0
2023-05-01,90-94 years,Male,0.0
2023-05-01,95-99 years,Female,0.0
2023-05-01,95-99 years,Male,0.0
2023-05-01,< 1 year,Female,0.0
2023-05-01,< 1 year,Male,0.0
2023-05-01,Not Stated,Female,0.0
2023-05-01,Not Stated,Male,0.0
2023-06-01,1-4 years,Female,14.0
2023-06-01,1-4 years,Male,16.0
2023-06-01,10-14 years,Female,10.0
2023-06-01,10-14 years,Male,11.0
2023-06-01,100+ years,Female,0.0
2023-06-01,100+ years,Male,0.0
2023-06-01,15-19 years,Female,55.0
2023-06-01,15-19 years,Male,87.0
2023-06-01,20-24 years,Female,123.0
2023-06-01,20-24 years,Male,273.0
2023-06-01,25-29 years,Female,185.0
2023-06-01,25-29 years,Male,516.0
2023-06-01,30-34 years,Female,267.0
2023-06-01,30-34 years,Male,818.0
2023-06-01,35-39 years,Female,317.0
2023-06-01,35-39 years,Male,855.0
2023-06-01,40-44 years,Female,372.0
2023-06-01,40-44 years,Male,783.0
2023-06-01,45-49 years,Female,275.0
2023-06-01,45-49 years,Male,695.0
2023-06-01,5-9 years,Female,0.0
2023-06-01,5-9 years,Male,0.0
2023-06-01,50-54 years,Female,264.0
2023-06-01,50-54 years,Male,650.0
2023-06-01,55-59 years,Female,282.0
2023-06-01,55-59 years,Male,687.0
2023-06-01,60-64 years ,Female,210.0
2023-06-01,60-64 years ,Male,585.0
2023-06-01,65-69 years,Female,140.0
2023-06-01,65-69 years,Male,310.0
2023-06-01,70-74 years,Female,50.0
2023-06-01,70-74 years,Male,117.0
2023-06-01,75-79 years,Female,22.0
2023-06-01,75-79 years,Male,36.0
2023-06-01,80-84 years,Female,13.0
2023-06-01,80-84 years,Male,14.0
2023-06-01,85-89 years,Female,10.0
2023-06-01,85-89 years,Male,10.0
2023-06-01,90-94 years,Female,0.0
2023-06-01,90-94 years,Male,0.0
2023-06-01,95-99 years,Female,0.0
2023-06-01,95-99 years,Male,0.0
2023-06-01,< 1 year,Female,0.0
2023-06-01,< 1 year,Male,0.0
2023-06-01,Not Stated,Female,0.0
2023-06-01,Not Stated,Male,0.0
2023-07-01,1-4 years,Female,14.0
2023-07-01,1-4 years,Male,14.333333333333334
2023-07-01,10-14 years,Female,10.0
2023-07-01,10-14 years,Male,11.0
2023-07-01,100+ years,Female,0.0
2023-07-01,100+ years,Male,0.0
2023-07-01,15-19 years,Female,55.0
2023-07-01,15-19 years,Male,87.0
2023-07-01,20-24 years,Female,131.0
2023-07-01,20-24 years,Male,258.0
2023-07-01,25-29 years,Female,197.0
2023-07-01,25-29 years,Male,544.0
2023-07-01,30-34 years,Female,321.0
2023-07-01,30-34 years,Male,842.0
2023-07-01,35-39 years,Female,311.0
2023-07-01,35-39 years,Male,911.0
2023-07-01,40-44 years,Female,326.0
2023-07-01,40-44 years,Male,906.0
2023-07-01,45-49 years,Female,270.0
2023-07-01,45-49 years,Male,694.0
2023-07-01,5-9 years,Female,0.0
2023-07-01,5-9 years,Male,0.0
2023-07-01,50-54 years,Female,276.0
2023-07-01,50-54 years,Male,687.0
2023-07-01,55-59 years,Female,285.0
2023-07-01,55-59 years,Male,724.0
2023-07-01,60-64 years ,Female,235.0
2023-07-01,60-64 years ,Male,630.0
2023-07-01,65-69 years,Female,139.0
2023-07-01,65-69 years,Male,379.0
2023-07-01,70-74 years,Female,59.0
2023-07-01,70-74 years,Male,133.0
2023-07-01,75-79 years,Female,28.0
2023-07-01,75-79 years,Male,37.0
2023-07-01,80-84 years,Female,15.0
2023-07-01,80-84 years,Male,19.0
2023-07-01,85-89 years,Female,10.0
2023-07-01,85-89 years,Male,10.0
2023-07-01,90-94 years,Female,0.0
2023-07-01,90-94 years,Male,0.0
2023-07-01,95-99 years,Female,0.0
2023-07-01,95-99 years,Male,0.0
2023-07-01,< 1 year,Female,0.0
2023-07-01,< 1 year,Male,0.0
2023-07-01,Not Stated,Female,0.0
2023-07-01,Not Stated,Male,0.0
2023-08-01,1-4 years,Female,14.0
2023-08-01,1-4 years,Male,12.666666666666666
2023-08-01,10-14 years,Female,10.0
2023-08-01,10-14 years,Male,11.0
2023-08-01,100+ years,Female,0.0
2023-08-01,100+ years,Male,0.0
2023-08-01,15-19 years,Female,47.0
2023-08-01,15-19 years,Male,80.0
2023-08-01,20-24 years,Female,107.0
2023-08-01,20-24 years,Male,252.0
2023-08-01,25-29 years,Female,179.0
2023-08-01,25-29 years,Male,535.0
2023-08-01,30-34 years,Female,283.0
2023-08-01,30-34 years,Male,847.0
2023-08-01,35-39 years,Female,341.0
